fromGeneId	fromSymbol	toGeneId	toSymbol	best	bestReverse	methodCount	totalMethodCount
HGNC:27297	CDCP2	WB:WBGene00020954	W02G9.4	Yes	Yes	4	9
HGNC:13234	CDIP1	WB:WBGene00009484	F36G3.3	Yes	No	4	9
HGNC:1769	CDIPT	WB:WBGene00012897	pisy-1	Yes	Yes	9	9
HGNC:1722	CDK1	WB:WBGene00000405	cdk-1	Yes	Yes	9	9
HGNC:1730	CDK11A	WB:WBGene00015203	cdk-11.1	Yes	Yes	8	9
HGNC:1730	CDK11A	WB:WBGene00013917	cdk-11.2	Yes	Yes	8	9
HGNC:1729	CDK11B	WB:WBGene00015203	cdk-11.1	Yes	Yes	8	9
HGNC:1729	CDK11B	WB:WBGene00013917	cdk-11.2	Yes	Yes	8	9
HGNC:24224	CDK12	WB:WBGene00007135	cdk-12	Yes	No	7	9
HGNC:1733	CDK13	WB:WBGene00007135	cdk-12	Yes	Yes	8	9
HGNC:8883	CDK14	WB:WBGene00022519	cdk-14	Yes	Yes	4	9
HGNC:14434	CDK15	WB:WBGene00022519	cdk-14	Yes	Yes	4	9
HGNC:8749	CDK16	WB:WBGene00003961	pct-1	Yes	Yes	7	9
HGNC:8750	CDK17	WB:WBGene00003961	pct-1	Yes	No	6	9
HGNC:8751	CDK18	WB:WBGene00003961	pct-1	Yes	No	6	9
HGNC:19338	CDK19	WB:WBGene00000409	cdk-8	Yes	Yes	9	9
HGNC:21420	CDK20	WB:WBGene00010349	dyf-18	Yes	Yes	2	9
HGNC:14002	CDK2AP1	WB:WBGene00012807	Y43F4B.10	Yes	Yes	8	9
HGNC:30833	CDK2AP2	WB:WBGene00012807	Y43F4B.10	Yes	Yes	8	9
HGNC:1773	CDK4	WB:WBGene00000406	cdk-4	Yes	Yes	5	9
HGNC:1774	CDK5	WB:WBGene00000407	cdk-5	Yes	Yes	8	9
HGNC:1775	CDK5R1	WB:WBGene00011955	cdka-1	Yes	Yes	7	9
HGNC:1776	CDK5R2	WB:WBGene00011955	cdka-1	Yes	Yes	7	9
HGNC:15880	CDK5RAP1	WB:WBGene00017776	F25B5.5	Yes	Yes	9	9
HGNC:18673	CDK5RAP3	WB:WBGene00013765	cdkr-3	Yes	Yes	9	9
HGNC:1777	CDK6	WB:WBGene00000406	cdk-4	Yes	Yes	5	9
HGNC:1778	CDK7	WB:WBGene00000408	cdk-7	Yes	Yes	9	9
HGNC:1779	CDK8	WB:WBGene00000409	cdk-8	Yes	Yes	9	9
HGNC:1780	CDK9	WB:WBGene00000410	cdk-9	Yes	Yes	9	9
HGNC:21050	CDKAL1	WB:WBGene00022363	Y92H12BL.1	Yes	Yes	8	9
HGNC:1781	CDKL1	WB:WBGene00012779	cdkl-1	Yes	Yes	9	9
HGNC:19287	CDKL4	WB:WBGene00012779	cdkl-1	Yes	No	8	9
HGNC:1785	CDKN1B	WB:WBGene00000516	cki-1	No	Yes	3	9
HGNC:1785	CDKN1B	WB:WBGene00000517	cki-2	Yes	Yes	5	9
HGNC:1786	CDKN1C	WB:WBGene00000517	cki-2	Yes	No	3	9
HGNC:30545	CDKN2AIPNL	WB:WBGene00011034	paxt-1	Yes	Yes	3	9
HGNC:24913	CDNF	WB:WBGene00021888	manf-1	Yes	Yes	9	9
HGNC:1795	CDO1	WB:WBGene00018986	cdo-1	Yes	Yes	9	9
HGNC:33710	CDPF1	WB:WBGene00271706	D2089.8	Yes	Yes	7	9
HGNC:1800	CDS1	WB:WBGene00016384	cdgs-1	Yes	Yes	9	9
HGNC:1801	CDS2	WB:WBGene00016384	cdgs-1	Yes	Yes	9	9
HGNC:24576	CDT1	WB:WBGene00000413	cdt-1	Yes	Yes	7	9
HGNC:1805	CDX1	WB:WBGene00003912	pal-1	Yes	Yes	6	9
HGNC:1806	CDX2	WB:WBGene00003912	pal-1	Yes	Yes	6	9
HGNC:1808	CDX4	WB:WBGene00003912	pal-1	Yes	No	5	9
HGNC:1809	CDY1	WB:WBGene00007130	B0272.4	Yes	Yes	2	9
HGNC:23920	CDY1B	WB:WBGene00007130	B0272.4	Yes	Yes	2	9
HGNC:1810	CDY2A	WB:WBGene00007130	B0272.4	Yes	Yes	2	9
HGNC:23921	CDY2B	WB:WBGene00007130	B0272.4	Yes	Yes	2	9
HGNC:1811	CDYL	WB:WBGene00007130	B0272.4	Yes	Yes	2	9
HGNC:23030	CDYL2	WB:WBGene00007130	B0272.4	Yes	Yes	2	9
HGNC:1834	CEBPB	WB:WBGene00016754	cebp-2	Yes	No	3	9
HGNC:1837	CEBPG	WB:WBGene00016754	cebp-2	Yes	Yes	6	9
HGNC:24218	CEBPZ	WB:WBGene00009084	F23B12.7	Yes	Yes	9	9
HGNC:2549	CELF1	WB:WBGene00001340	etr-1	Yes	Yes	6	9
HGNC:2550	CELF2	WB:WBGene00001340	etr-1	Yes	No	5	9
HGNC:11967	CELF3	WB:WBGene00006807	unc-75	Yes	No	5	9
HGNC:14015	CELF4	WB:WBGene00006807	unc-75	Yes	No	6	9
HGNC:14058	CELF5	WB:WBGene00006807	unc-75	Yes	Yes	7	9
HGNC:14059	CELF6	WB:WBGene00006807	unc-75	Yes	Yes	7	9
HGNC:1850	CELSR1	WB:WBGene00001475	fmi-1	Yes	No	8	9
HGNC:3231	CELSR2	WB:WBGene00001475	fmi-1	Yes	Yes	9	9
HGNC:3230	CELSR3	WB:WBGene00001475	fmi-1	Yes	No	8	9
HGNC:23163	CENPS	WB:WBGene00013014	Y48E1C.1	Yes	Yes	2	9
HGNC:38843	CENPS-CORT	WB:WBGene00013014	Y48E1C.1	Yes	Yes	2	9
HGNC:29920	CENPV	WB:WBGene00017771	F25B4.8	Yes	Yes	7	9
HGNC:31851	CENPVL1	WB:WBGene00017771	F25B4.8	Yes	No	5	9
HGNC:43879	CENPVL2	WB:WBGene00017771	F25B4.8	Yes	No	6	9
HGNC:43880	CENPVL3	WB:WBGene00017771	F25B4.8	Yes	No	6	9
HGNC:11422	CENPX	WB:WBGene00018070	F35H10.5	Yes	Yes	2	9
HGNC:24866	CEP104	WB:WBGene00015517	C06A8.8	No	Yes	3	9
HGNC:24866	CEP104	WB:WBGene00008039	C40H1.3	No	Yes	3	9
HGNC:24866	CEP104	WB:WBGene00011523	T06D8.2	Yes	Yes	7	9
HGNC:1859	CEP250	WB:WBGene00018051	che-10	No	Yes	3	9
HGNC:1859	CEP250	WB:WBGene00022500	lfi-1	Yes	No	4	9
HGNC:12370	CEP41	WB:WBGene00249817	ceph-41	Yes	Yes	3	9
HGNC:26244	CEP97	WB:WBGene00019842	ccep-97	Yes	Yes	2	9
HGNC:24289	CEPT1	WB:WBGene00009057	cept-1	Yes	No	8	9
HGNC:24289	CEPT1	WB:WBGene00013024	cept-2	Yes	No	8	9
HGNC:23723	CERCAM	WB:WBGene00008426	D2045.9	Yes	No	7	9
HGNC:19256	CERK	WB:WBGene00020398	cerk-1	Yes	Yes	9	9
HGNC:21699	CERKL	WB:WBGene00020398	cerk-1	Yes	No	3	9
HGNC:14253	CERS1	WB:WBGene00006505	lagr-1	Yes	Yes	9	9
HGNC:14076	CERS2	WB:WBGene00002044	hyl-2	Yes	No	7	9
HGNC:23752	CERS3	WB:WBGene00002044	hyl-2	Yes	No	7	9
HGNC:23747	CERS4	WB:WBGene00002044	hyl-2	Yes	No	7	9
HGNC:23749	CERS5	WB:WBGene00002043	hyl-1	Yes	No	8	9
HGNC:23826	CERS6	WB:WBGene00002043	hyl-1	Yes	Yes	9	9
HGNC:23826	CERS6	WB:WBGene00002044	hyl-2	No	Yes	8	9
HGNC:2205	CERT1	WB:WBGene00009120	F25H2.6	Yes	Yes	8	9
HGNC:1863	CES1	WB:WBGene00011362	cest-1.1	Yes	Yes	2	9
HGNC:1863	CES1	WB:WBGene00011364	cest-1.2	Yes	Yes	2	9
HGNC:1863	CES1	WB:WBGene00013875	cest-2.1	Yes	Yes	2	9
HGNC:1863	CES1	WB:WBGene00013874	cest-2.2	Yes	Yes	2	9
HGNC:1863	CES1	WB:WBGene00013873	cest-2.3	Yes	Yes	2	9
HGNC:1863	CES1	WB:WBGene00022178	cest-25	Yes	Yes	2	9
HGNC:1863	CES1	WB:WBGene00017478	cest-26	Yes	Yes	2	9
HGNC:1863	CES1	WB:WBGene00018958	cest-27	Yes	Yes	2	9
HGNC:1863	CES1	WB:WBGene00015071	cest-30	Yes	Yes	2	9
HGNC:1863	CES1	WB:WBGene00016862	cest-32	Yes	Yes	2	9
HGNC:1863	CES1	WB:WBGene00001578	ges-1	Yes	Yes	2	9
HGNC:1864	CES2	WB:WBGene00015067	cest-35.1	Yes	Yes	3	9
HGNC:1864	CES2	WB:WBGene00016863	cest-35.2	Yes	Yes	3	9
HGNC:1865	CES3	WB:WBGene00015067	cest-35.1	Yes	Yes	3	9
HGNC:1865	CES3	WB:WBGene00016863	cest-35.2	Yes	Yes	3	9
HGNC:26741	CES4A	WB:WBGene00011362	cest-1.1	Yes	Yes	2	9
HGNC:26741	CES4A	WB:WBGene00011364	cest-1.2	Yes	Yes	2	9
HGNC:26741	CES4A	WB:WBGene00013875	cest-2.1	Yes	Yes	2	9
HGNC:26741	CES4A	WB:WBGene00013874	cest-2.2	Yes	Yes	2	9
HGNC:26741	CES4A	WB:WBGene00013873	cest-2.3	Yes	Yes	2	9
HGNC:26741	CES4A	WB:WBGene00017478	cest-26	Yes	Yes	2	9
HGNC:26741	CES4A	WB:WBGene00018958	cest-27	Yes	Yes	2	9
HGNC:26741	CES4A	WB:WBGene00015071	cest-30	Yes	Yes	2	9
HGNC:26741	CES4A	WB:WBGene00016862	cest-32	Yes	Yes	2	9
HGNC:26459	CES5A	WB:WBGene00015067	cest-35.1	Yes	Yes	3	9
HGNC:26459	CES5A	WB:WBGene00016863	cest-35.2	Yes	Yes	3	9
HGNC:1866	CETN1	WB:WBGene00015264	B0563.7	Yes	Yes	2	9
HGNC:1866	CETN1	WB:WBGene00008453	E02A10.3	Yes	Yes	2	9
HGNC:1867	CETN2	WB:WBGene00011145	R08D7.5	Yes	Yes	3	9
HGNC:29523	CFAP20	WB:WBGene00008288	C54C6.6	Yes	Yes	9	9
HGNC:30540	CFAP36	WB:WBGene00022435	cfap-36	Yes	Yes	4	9
HGNC:1260	CFAP410	WB:WBGene00017320	F09G8.5	Yes	Yes	5	9
HGNC:26485	CFAP57	WB:WBGene00010434	H40L08.3	Yes	Yes	2	9
HGNC:1873	CFDP1	WB:WBGene00009565	F39H11.1	Yes	Yes	5	9
HGNC:1874	CFL1	WB:WBGene00302980	F53E2.2	Yes	No	5	9
HGNC:1874	CFL1	WB:WBGene00006794	unc-60	Yes	No	5	9
HGNC:1875	CFL2	WB:WBGene00302980	F53E2.2	Yes	Yes	6	9
HGNC:1875	CFL2	WB:WBGene00006794	unc-60	Yes	Yes	6	9
HGNC:8864	CFP	WB:WBGene00016468	C36B7.5	Yes	Yes	3	9
HGNC:1884	CFTR	WB:WBGene00000477	cft-1	Yes	Yes	2	9
HGNC:1907	CH25H	WB:WBGene00018036	F35C8.5	Yes	Yes	9	9
HGNC:28680	CHAC1	WB:WBGene00017724	F22F7.7	Yes	Yes	8	9
HGNC:32363	CHAC2	WB:WBGene00017724	F22F7.7	Yes	No	4	9
HGNC:1909	CHAD	WB:WBGene00006593	tol-1	Yes	Yes	2	9
HGNC:25165	CHADL	WB:WBGene00011454	lron-14	Yes	Yes	2	9
HGNC:25165	CHADL	WB:WBGene00006593	tol-1	Yes	Yes	2	9
HGNC:1910	CHAF1A	WB:WBGene00011532	chaf-1	Yes	Yes	2	9
HGNC:1911	CHAF1B	WB:WBGene00022141	chaf-2	Yes	Yes	9	9
HGNC:1912	CHAT	WB:WBGene00000481	cha-1	Yes	Yes	5	9
HGNC:23518	CHCHD1	WB:WBGene00016057	C24D10.6	Yes	Yes	6	9
HGNC:15559	CHCHD10	WB:WBGene00007630	har-1	Yes	Yes	8	9
HGNC:21645	CHCHD2	WB:WBGene00007630	har-1	Yes	No	7	9
HGNC:23676	CHCHD2P9	WB:WBGene00007630	har-1	Yes	No	7	9
HGNC:21906	CHCHD3	WB:WBGene00010942	chch-3	Yes	Yes	5	9
HGNC:26467	CHCHD4	WB:WBGene00008690	F11C1.1	No	Yes	5	9
HGNC:26467	CHCHD4	WB:WBGene00018366	F42H10.2	No	Yes	4	9
HGNC:26467	CHCHD4	WB:WBGene00022772	ZK616.2	No	Yes	6	9
HGNC:26467	CHCHD4	WB:WBGene00022773	ZK616.3	Yes	Yes	8	9
HGNC:28184	CHCHD6	WB:WBGene00010942	chch-3	Yes	No	3	9
HGNC:1915	CHD1	WB:WBGene00010369	chd-1	Yes	Yes	9	9
HGNC:1917	CHD2	WB:WBGene00010369	chd-1	Yes	No	8	9
HGNC:1918	CHD3	WB:WBGene00000482	chd-3	Yes	Yes	9	9
HGNC:1918	CHD3	WB:WBGene00002637	let-418	Yes	Yes	9	9
HGNC:1919	CHD4	WB:WBGene00000482	chd-3	Yes	No	8	9
HGNC:1919	CHD4	WB:WBGene00002637	let-418	Yes	No	8	9
HGNC:16816	CHD5	WB:WBGene00000482	chd-3	Yes	No	8	9
HGNC:16816	CHD5	WB:WBGene00002637	let-418	Yes	No	8	9
HGNC:19057	CHD6	WB:WBGene00007053	chd-7	Yes	Yes	8	9
HGNC:20626	CHD7	WB:WBGene00007053	chd-7	Yes	No	7	9
HGNC:20153	CHD8	WB:WBGene00007053	chd-7	Yes	No	7	9
HGNC:25701	CHD9	WB:WBGene00007053	chd-7	Yes	No	6	9
HGNC:24288	CHDH	WB:WBGene00007917	chdh-1	Yes	Yes	8	9
HGNC:1925	CHEK1	WB:WBGene00000498	chk-1	Yes	Yes	8	9
HGNC:1925	CHEK1	WB:WBGene00017083	kin-33	No	Yes	3	9
HGNC:1925	CHEK1	WB:WBGene00019815	kin-34	No	Yes	3	9
HGNC:1925	CHEK1	WB:WBGene00019817	txt-2	No	Yes	3	9
HGNC:1925	CHEK1	WB:WBGene00012792	Y43D4A.6	No	Yes	3	9
HGNC:16627	CHEK2	WB:WBGene00000499	chk-2	Yes	Yes	8	9
HGNC:16627	CHEK2	WB:WBGene00011612	chkr-1	Yes	Yes	8	9
HGNC:16930	CHERP	WB:WBGene00006442	tag-65	Yes	Yes	8	9
HGNC:1932	CHI3L1	WB:WBGene00000503	cht-1	Yes	No	5	9
HGNC:1933	CHI3L2	WB:WBGene00000503	cht-1	Yes	No	5	9
HGNC:17432	CHIA	WB:WBGene00000503	cht-1	Yes	Yes	7	9
HGNC:1934	CHIC1	WB:WBGene00044319	tag-266	Yes	No	8	9
HGNC:1935	CHIC2	WB:WBGene00044319	tag-266	Yes	Yes	9	9
HGNC:28474	CHID1	WB:WBGene00016642	chil-10	Yes	Yes	8	9
HGNC:28474	CHID1	WB:WBGene00019980	chil-14	Yes	Yes	8	9
HGNC:1936	CHIT1	WB:WBGene00000503	cht-1	Yes	No	5	9
HGNC:1937	CHKA	WB:WBGene00000509	cka-1	No	Yes	4	9
HGNC:1937	CHKA	WB:WBGene00000510	cka-2	Yes	Yes	9	9
HGNC:1937	CHKA	WB:WBGene00000511	ckb-1	No	Yes	3	9
HGNC:1937	CHKA	WB:WBGene00000512	ckb-2	No	Yes	3	9
HGNC:1937	CHKA	WB:WBGene00000513	ckb-3	No	Yes	3	9
HGNC:1937	CHKA	WB:WBGene00000514	ckb-4	No	Yes	3	9
HGNC:1938	CHKB	WB:WBGene00000509	cka-1	No	Yes	4	9
HGNC:1938	CHKB	WB:WBGene00000510	cka-2	Yes	No	8	9
HGNC:1938	CHKB	WB:WBGene00000511	ckb-1	No	Yes	3	9
HGNC:1938	CHKB	WB:WBGene00000512	ckb-2	No	Yes	3	9
HGNC:1938	CHKB	WB:WBGene00000513	ckb-3	No	Yes	3	9
HGNC:1938	CHKB	WB:WBGene00000514	ckb-4	No	Yes	3	9
HGNC:1939	CHL1	WB:WBGene00002243	lad-2	Yes	No	5	9
HGNC:1939	CHL1	WB:WBGene00004732	sax-7	Yes	No	5	9
HGNC:1940	CHM	WB:WBGene00022051	rep-1	Yes	Yes	9	9
HGNC:1941	CHML	WB:WBGene00022051	rep-1	Yes	Yes	9	9
HGNC:24287	CHMP1B	WB:WBGene00017735	did-2	Yes	Yes	9	9
HGNC:30216	CHMP2A	WB:WBGene00012903	vps-2	Yes	Yes	9	9
HGNC:24537	CHMP2B	WB:WBGene00007216	C01A2.4	Yes	Yes	8	9
HGNC:29865	CHMP3	WB:WBGene00020866	vps-24	Yes	Yes	8	9
HGNC:20274	CHMP4A	WB:WBGene00020025	R12C12.5	No	Yes	3	9
HGNC:20274	CHMP4A	WB:WBGene00016961	vps-32.1	Yes	No	5	9
HGNC:16171	CHMP4B	WB:WBGene00016961	vps-32.1	Yes	Yes	9	9
HGNC:43616	CHMP4BP1	WB:WBGene00016961	vps-32.1	Yes	Yes	9	9
HGNC:30599	CHMP4C	WB:WBGene00016961	vps-32.1	Yes	No	7	9
HGNC:26942	CHMP5	WB:WBGene00018290	vps-60	Yes	Yes	9	9
HGNC:25675	CHMP6	WB:WBGene00022027	vps-20	Yes	Yes	7	9
HGNC:28439	CHMP7	WB:WBGene00011976	chmp-7	Yes	Yes	6	9
HGNC:1943	CHN1	WB:WBGene00015267	chin-1	Yes	Yes	8	9
HGNC:1944	CHN2	WB:WBGene00015267	chin-1	Yes	No	7	9
HGNC:14525	CHORDC1	WB:WBGene00000502	chp-1	Yes	Yes	8	9
HGNC:17433	CHP1	WB:WBGene00014109	chpf-1	Yes	Yes	9	9
HGNC:17433	CHP1	WB:WBGene00019108	chpf-2	Yes	Yes	9	9
HGNC:17433	CHP1	WB:WBGene00003941	pbo-1	No	Yes	3	9
HGNC:24927	CHP2	WB:WBGene00014109	chpf-1	Yes	No	8	9
HGNC:24927	CHP2	WB:WBGene00019108	chpf-2	Yes	No	8	9
HGNC:24927	CHP2	WB:WBGene00003941	pbo-1	No	Yes	3	9
HGNC:24291	CHPF	WB:WBGene00003253	mig-22	Yes	Yes	8	9
HGNC:29270	CHPF2	WB:WBGene00003253	mig-22	Yes	Yes	8	9
HGNC:17852	CHPT1	WB:WBGene00009057	cept-1	Yes	Yes	9	9
HGNC:17852	CHPT1	WB:WBGene00013024	cept-2	Yes	Yes	9	9
HGNC:15781	CHRFAM7A	WB:WBGene00000049	acr-10	No	Yes	3	9
HGNC:15781	CHRFAM7A	WB:WBGene00000050	acr-11	No	Yes	6	9
HGNC:15781	CHRFAM7A	WB:WBGene00000053	acr-14	No	Yes	3	9
HGNC:15781	CHRFAM7A	WB:WBGene00000054	acr-15	No	Yes	4	9
HGNC:15781	CHRFAM7A	WB:WBGene00000055	acr-16	Yes	Yes	7	9
HGNC:15781	CHRFAM7A	WB:WBGene00000058	acr-19	No	Yes	5	9
HGNC:15781	CHRFAM7A	WB:WBGene00043066	acr-25	No	Yes	5	9
HGNC:15781	CHRFAM7A	WB:WBGene00000046	acr-7	No	Yes	4	9
HGNC:15781	CHRFAM7A	WB:WBGene00000048	acr-9	No	Yes	4	9
HGNC:15781	CHRFAM7A	WB:WBGene00001133	eat-2	No	Yes	3	9
HGNC:1950	CHRM1	WB:WBGene00001519	gar-3	Yes	Yes	9	9
HGNC:1951	CHRM2	WB:WBGene00001519	gar-3	Yes	No	8	9
HGNC:1952	CHRM3	WB:WBGene00001519	gar-3	Yes	Yes	9	9
HGNC:1953	CHRM4	WB:WBGene00001519	gar-3	Yes	No	8	9
HGNC:1954	CHRM5	WB:WBGene00001519	gar-3	Yes	Yes	9	9
HGNC:1955	CHRNA1	WB:WBGene00000051	acr-12	No	Yes	3	9
HGNC:1955	CHRNA1	WB:WBGene00000043	acr-3	Yes	Yes	4	9
HGNC:1955	CHRNA1	WB:WBGene00000047	acr-8	Yes	Yes	4	9
HGNC:1955	CHRNA1	WB:WBGene00002974	lev-1	No	Yes	3	9
HGNC:1955	CHRNA1	WB:WBGene00002975	lev-8	Yes	Yes	4	9
HGNC:1955	CHRNA1	WB:WBGene00006765	unc-29	No	Yes	3	9
HGNC:1955	CHRNA1	WB:WBGene00006774	unc-38	Yes	No	4	9
HGNC:1955	CHRNA1	WB:WBGene00006797	unc-63	Yes	No	4	9
HGNC:13800	CHRNA10	WB:WBGene00000060	acr-21	Yes	No	4	9
HGNC:1956	CHRNA2	WB:WBGene00006797	unc-63	Yes	Yes	7	9
HGNC:1957	CHRNA3	WB:WBGene00000051	acr-12	No	Yes	3	9
HGNC:1957	CHRNA3	WB:WBGene00000042	acr-2	No	Yes	3	9
HGNC:1957	CHRNA3	WB:WBGene00000045	acr-6	No	Yes	3	9
HGNC:1957	CHRNA3	WB:WBGene00000047	acr-8	No	Yes	4	9
HGNC:1957	CHRNA3	WB:WBGene00002974	lev-1	No	Yes	3	9
HGNC:1957	CHRNA3	WB:WBGene00006774	unc-38	Yes	Yes	8	9
HGNC:1957	CHRNA3	WB:WBGene00006797	unc-63	No	Yes	7	9
HGNC:1958	CHRNA4	WB:WBGene00006765	unc-29	No	Yes	3	9
HGNC:1958	CHRNA4	WB:WBGene00006774	unc-38	Yes	No	5	9
HGNC:1958	CHRNA4	WB:WBGene00006797	unc-63	Yes	No	5	9
HGNC:1959	CHRNA5	WB:WBGene00000043	acr-3	Yes	No	3	9
HGNC:1959	CHRNA5	WB:WBGene00000047	acr-8	Yes	No	3	9
HGNC:15963	CHRNA6	WB:WBGene00000051	acr-12	No	Yes	3	9
HGNC:15963	CHRNA6	WB:WBGene00000042	acr-2	No	Yes	3	9
HGNC:15963	CHRNA6	WB:WBGene00000043	acr-3	No	Yes	4	9
HGNC:15963	CHRNA6	WB:WBGene00000045	acr-6	No	Yes	3	9
HGNC:15963	CHRNA6	WB:WBGene00000047	acr-8	No	Yes	4	9
HGNC:15963	CHRNA6	WB:WBGene00002974	lev-1	No	Yes	3	9
HGNC:15963	CHRNA6	WB:WBGene00006765	unc-29	No	Yes	3	9
HGNC:15963	CHRNA6	WB:WBGene00006774	unc-38	Yes	Yes	8	9
HGNC:15963	CHRNA6	WB:WBGene00006797	unc-63	No	Yes	7	9
HGNC:1960	CHRNA7	WB:WBGene00000049	acr-10	No	Yes	3	9
HGNC:1960	CHRNA7	WB:WBGene00000050	acr-11	No	Yes	6	9
HGNC:1960	CHRNA7	WB:WBGene00000053	acr-14	No	Yes	3	9
HGNC:1960	CHRNA7	WB:WBGene00000054	acr-15	No	Yes	4	9
HGNC:1960	CHRNA7	WB:WBGene00000055	acr-16	Yes	Yes	7	9
HGNC:1960	CHRNA7	WB:WBGene00000058	acr-19	No	Yes	5	9
HGNC:1960	CHRNA7	WB:WBGene00043066	acr-25	No	Yes	5	9
HGNC:1960	CHRNA7	WB:WBGene00000046	acr-7	No	Yes	4	9
HGNC:1960	CHRNA7	WB:WBGene00000048	acr-9	No	Yes	4	9
HGNC:1960	CHRNA7	WB:WBGene00001133	eat-2	No	Yes	3	9
HGNC:14079	CHRNA9	WB:WBGene00000060	acr-21	Yes	Yes	5	9
HGNC:1961	CHRNB1	WB:WBGene00000043	acr-3	Yes	No	3	9
HGNC:1961	CHRNB1	WB:WBGene00000047	acr-8	Yes	No	3	9
HGNC:1961	CHRNB1	WB:WBGene00006797	unc-63	Yes	No	3	9
HGNC:1962	CHRNB2	WB:WBGene00000047	acr-8	Yes	No	3	9
HGNC:1962	CHRNB2	WB:WBGene00006774	unc-38	Yes	No	3	9
HGNC:1962	CHRNB2	WB:WBGene00006797	unc-63	Yes	No	3	9
HGNC:1963	CHRNB3	WB:WBGene00000043	acr-3	Yes	No	3	9
HGNC:1963	CHRNB3	WB:WBGene00000047	acr-8	Yes	No	3	9
HGNC:1963	CHRNB3	WB:WBGene00006774	unc-38	Yes	No	3	9
HGNC:1963	CHRNB3	WB:WBGene00006797	unc-63	Yes	No	3	9
HGNC:1964	CHRNB4	WB:WBGene00000043	acr-3	Yes	No	3	9
HGNC:1964	CHRNB4	WB:WBGene00000047	acr-8	Yes	No	3	9
HGNC:1965	CHRND	WB:WBGene00000047	acr-8	Yes	No	3	9
HGNC:1965	CHRND	WB:WBGene00006797	unc-63	Yes	No	3	9
HGNC:1966	CHRNE	WB:WBGene00000047	acr-8	Yes	No	3	9
HGNC:1966	CHRNE	WB:WBGene00006797	unc-63	Yes	No	3	9
HGNC:1967	CHRNG	WB:WBGene00000043	acr-3	Yes	No	3	9
HGNC:1967	CHRNG	WB:WBGene00000047	acr-8	Yes	No	3	9
HGNC:1967	CHRNG	WB:WBGene00006797	unc-63	Yes	No	3	9
HGNC:17198	CHSY1	WB:WBGene00005023	sqv-5	Yes	Yes	8	9
HGNC:24293	CHSY3	WB:WBGene00005023	sqv-5	Yes	Yes	8	9
HGNC:18435	CHTF18	WB:WBGene00010676	ctf-18	Yes	Yes	8	9
HGNC:24353	CHTF8	WB:WBGene00011915	ctf-8	Yes	Yes	8	9
HGNC:42960	CHURC1-FNTB	WB:WBGene00006465	fntb-1	Yes	Yes	9	9
HGNC:14280	CIAO1	WB:WBGene00012479	ciao-1	Yes	Yes	9	9
HGNC:24261	CIAO2B	WB:WBGene00009736	ciao-2B	Yes	Yes	9	9
HGNC:14179	CIAO3	WB:WBGene00021902	oxy-4	Yes	Yes	9	9
HGNC:28050	CIAPIN1	WB:WBGene00020604	T20B12.7	Yes	Yes	7	9
HGNC:24579	CIB2	WB:WBGene00009260	calm-1	Yes	Yes	9	9
HGNC:24580	CIB3	WB:WBGene00009260	calm-1	Yes	Yes	9	9
HGNC:14214	CIC	WB:WBGene00001560	gei-3	Yes	Yes	5	9
HGNC:21219	CILK1	WB:WBGene00001121	dyf-5	Yes	No	6	9
HGNC:29302	CIP2A	WB:WBGene00015188	B0432.7	Yes	Yes	9	9
HGNC:24217	CIR1	WB:WBGene00018892	cir-1	Yes	Yes	9	9
HGNC:30880	CISD1	WB:WBGene00044026	cisd-1	Yes	Yes	7	9
HGNC:24212	CISD2	WB:WBGene00044026	cisd-1	Yes	No	6	9
HGNC:27578	CISD3	WB:WBGene00010909	cisd-3.1	Yes	Yes	5	9
HGNC:27578	CISD3	WB:WBGene00022053	cisd-3.2	No	Yes	3	9
HGNC:1985	CIT	WB:WBGene00019087	citk-2	Yes	Yes	2	9
HGNC:28959	CKAP5	WB:WBGene00018781	F54A3.2	No	Yes	5	9
HGNC:28959	CKAP5	WB:WBGene00006994	zyg-9	Yes	Yes	7	9
HGNC:1991	CKB	WB:WBGene00009706	argk-1	Yes	Yes	6	9
HGNC:1991	CKB	WB:WBGene00017975	F32B5.1	Yes	Yes	6	9
HGNC:1991	CKB	WB:WBGene00018519	F46H5.3	Yes	Yes	6	9
HGNC:1991	CKB	WB:WBGene00021128	W10C8.5	Yes	Yes	6	9
HGNC:1991	CKB	WB:WBGene00013894	ZC434.8	Yes	Yes	6	9
HGNC:1994	CKM	WB:WBGene00009706	argk-1	Yes	Yes	6	9
HGNC:1994	CKM	WB:WBGene00017975	F32B5.1	Yes	Yes	6	9
HGNC:1994	CKM	WB:WBGene00018519	F46H5.3	Yes	Yes	6	9
HGNC:1994	CKM	WB:WBGene00021128	W10C8.5	Yes	Yes	6	9
HGNC:1994	CKM	WB:WBGene00013894	ZC434.8	Yes	Yes	6	9
HGNC:31736	CKMT1A	WB:WBGene00009706	argk-1	Yes	Yes	6	9
HGNC:31736	CKMT1A	WB:WBGene00017975	F32B5.1	Yes	Yes	6	9
HGNC:31736	CKMT1A	WB:WBGene00018519	F46H5.3	Yes	Yes	6	9
HGNC:31736	CKMT1A	WB:WBGene00021128	W10C8.5	Yes	Yes	6	9
HGNC:31736	CKMT1A	WB:WBGene00013894	ZC434.8	Yes	Yes	6	9
HGNC:1995	CKMT1B	WB:WBGene00009706	argk-1	Yes	Yes	6	9
